adsh,grp,arc,negative,ptag,pversion,ctag,cversion
0001193125-14-285190,1,6,1,ProfitLoss,us-gaap/2013,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013
0001193125-14-285190,1,3,1,EarningsPerShareBasic,us-gaap/2013,IncomeLossFromContinuingOperationsPerBasicShare,us-gaap/2013
0001193125-14-285190,1,1,1,EarningsPerShareDiluted,us-gaap/2013,IncomeLossFromContinuingOperationsPerDilutedShare,us-gaap/2013
0001193125-14-285190,6,7,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,IncomeLossFromDiscontinuedOperationsNetOfTax,us-gaap/2013
0001193125-14-285190,1,23,1,ProfitLoss,us-gaap/2013,IncomeLossFromDiscontinuedOperationsNetOfTax,us-gaap/2013
0001193125-14-285190,1,4,1,EarningsPerShareBasic,us-gaap/2013,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,us-gaap/2013
0001193125-14-285190,1,2,1,EarningsPerShareDiluted,us-gaap/2013,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,us-gaap/2013
0001047469-14-006866,7,17,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,us-gaap/2013
0001047469-14-006866,4,15,1,ProfitLoss,us-gaap/2013,IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,us-gaap/2013
0001193125-14-285190,1,21,-1,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013,IncomeTaxExpenseBenefit,us-gaap/2013
0001047469-14-006866,7,23,-1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013,IncreaseDecreaseInRestrictedCash,us-gaap/2013
0001047469-14-006866,3,11,-1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,InterestExpense,us-gaap/2013
0001047469-14-006866,4,8,-1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,InterestExpense,us-gaap/2013
0001193125-14-285190,9,1,1,LiabilitiesAndStockholdersEquity,us-gaap/2013,Liabilities,us-gaap/2013
0001193125-14-285190,9,19,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013,MinorityInterest,us-gaap/2013
0001193125-14-285190,6,1,1,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2013,NetCashProvidedByUsedInOperatingActivities,us-gaap/2013
0001193125-14-285190,1,24,-1,NetIncomeLoss,us-gaap/2013,NetIncomeLossAttributableToNoncontrollingInterest,us-gaap/2013
0001193125-14-285190,5,6,1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2013
0001193125-14-285190,5,4,1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2013
0001193125-14-285190,5,2,1,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013
0001047469-14-006866,10,2,1,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013
0001193125-14-285190,5,5,-1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,us-gaap/2013
0001047469-14-006866,7,9,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,OtherNoncashIncomeExpense,us-gaap/2013
0001193125-14-285190,6,12,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,OtherNoncashIncomeExpense,us-gaap/2013
0001047469-14-006866,7,7,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,us-gaap/2013
0001047469-14-006866,4,7,-1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,us-gaap/2013
0001047469-14-006866,3,6,-1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,us-gaap/2013
0001193125-14-285190,6,9,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNetAvailableforsaleSecurities,us-gaap/2013
0001193125-14-285190,18,8,-1,OtherNonoperatingIncome,us-gaap/2013,OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNetAvailableforsaleSecurities,us-gaap/2013
0001193125-14-285190,6,21,-1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2013
0001047469-14-006866,7,32,-1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,PaymentsForRepurchaseOfCommonStock,us-gaap/2013
0001193125-14-285190,3,7,1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,ProceedsFromIssuanceOfCommonStock,us-gaap/2013
0001193125-14-285190,6,25,1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,ProceedsFromIssuanceOfCommonStock,us-gaap/2013
0001047469-14-006866,7,33,1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,ProceedsFromIssuanceOfCommonStock,us-gaap/2013
0001193125-14-285190,6,30,1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2013
0001193125-14-285190,3,12,1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2013
0001047469-14-006866,7,21,1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013,ProceedsFromSaleOfAvailableForSaleSecurities,us-gaap/2013
0001193125-14-285190,1,5,1,NetIncomeLoss,us-gaap/2013,ProfitLoss,us-gaap/2013
0001193125-14-285190,5,1,1,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013,ProfitLoss,us-gaap/2013
0001047469-14-006866,10,1,1,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013,ProfitLoss,us-gaap/2013
0001047469-14-006866,7,2,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,ProfitLoss,us-gaap/2013
0001193125-14-285190,3,1,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,ProfitLoss,us-gaap/2013
0001193125-14-285190,6,3,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,ProfitLoss,us-gaap/2013
0001047469-14-006866,9,31,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013,RetainedEarningsAccumulatedDeficit,us-gaap/2013
0001193125-14-285190,9,18,1,StockholdersEquity,us-gaap/2013,RetainedEarningsAccumulatedDeficit,us-gaap/2013
0001193125-14-285190,9,14,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013,StockholdersEquity,us-gaap/2013
0001193125-14-285190,9,13,1,LiabilitiesAndStockholdersEquity,us-gaap/2013,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013
0001047469-14-006866,9,27,1,LiabilitiesAndStockholdersEquity,us-gaap/2013,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013
0001047469-14-006866,8,1,1,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2013,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2013
0001193125-14-285190,14,1,1,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2013,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2013
0001047469-14-006866,9,18,1,LiabilitiesCurrent,us-gaap/2013,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2013
0001193125-14-285190,9,22,1,AssetsCurrent,us-gaap/2013,AccountsReceivableNetCurrent,us-gaap/2013
0001193125-14-285190,4,3,1,AssetsCurrent,us-gaap/2013,AccountsReceivableNetCurrent,us-gaap/2013
0001193125-14-285190,4,1,1,Assets,us-gaap/2013,AssetsCurrent,us-gaap/2013
0001193125-14-285190,9,20,1,Assets,us-gaap/2013,AssetsCurrent,us-gaap/2013
0001047469-14-006866,9,1,1,Assets,us-gaap/2013,AssetsCurrent,us-gaap/2013
0001193125-14-285190,4,2,1,AssetsCurrent,us-gaap/2013,CashAndCashEquivalentsAtCarryingValue,us-gaap/2013
0001193125-14-285190,9,21,1,AssetsCurrent,us-gaap/2013,CashAndCashEquivalentsAtCarryingValue,us-gaap/2013
0001047469-14-006866,9,2,1,AssetsCurrent,us-gaap/2013,CashAndCashEquivalentsAtCarryingValue,us-gaap/2013
0001193125-14-285190,1,11,1,CostsAndExpenses,us-gaap/2013,DepreciationAndAmortization,us-gaap/2013
0001193125-14-285190,6,4,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,DepreciationAndAmortization,us-gaap/2013
0001193125-14-285190,1,15,1,CostsAndExpenses,us-gaap/2013,GeneralAndAdministrativeExpense,us-gaap/2013
0001047469-14-006866,4,6,-1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,GeneralAndAdministrativeExpense,us-gaap/2013
0001047469-14-006866,3,10,-1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,GeneralAndAdministrativeExpense,us-gaap/2013
0001047469-14-006866,9,14,1,Assets,us-gaap/2013,Goodwill,us-gaap/2013
0001047469-14-006866,6,2,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,us-gaap/2013,Goodwill,us-gaap/2013
0001193125-14-285190,11,2,1,OtherAssetsNoncurrent,us-gaap/2013,Goodwill,us-gaap/2013
0001193125-14-285190,1,7,1,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2013
0001193125-14-285190,16,5,-1,IncreaseDecreaseInOperatingCapital,us-gaap/2013,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,us-gaap/2013
0001193125-14-285190,16,1,1,IncreaseDecreaseInOperatingCapital,us-gaap/2013,IncreaseDecreaseInAccountsReceivable,us-gaap/2013
0001047469-14-006866,7,11,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,IncreaseDecreaseInAccountsReceivable,us-gaap/2013
0001047469-14-006866,7,12,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,IncreaseDecreaseInAccruedIncomeTaxesPayable,us-gaap/2013
0001047469-14-006866,7,13,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,IncreaseDecreaseInInventories,us-gaap/2013
0001193125-14-285190,16,2,1,IncreaseDecreaseInOperatingCapital,us-gaap/2013,IncreaseDecreaseInInventories,us-gaap/2013
0001193125-14-285190,16,4,1,IncreaseDecreaseInOperatingCapital,us-gaap/2013,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2013
0001193125-14-285190,11,3,1,OtherAssetsNoncurrent,us-gaap/2013,IntangibleAssetsNetExcludingGoodwill,us-gaap/2013
0001193125-14-285190,9,25,1,AssetsCurrent,us-gaap/2013,InventoryNet,us-gaap/2013
0001193125-14-285190,4,7,1,AssetsCurrent,us-gaap/2013,InventoryNet,us-gaap/2013
0001193125-14-285190,4,18,1,Liabilities,us-gaap/2013,LiabilitiesCurrent,us-gaap/2013
0001193125-14-285190,9,2,1,Liabilities,us-gaap/2013,LiabilitiesCurrent,us-gaap/2013
0001047469-14-006866,9,17,1,LiabilitiesAndStockholdersEquity,us-gaap/2013,LiabilitiesCurrent,us-gaap/2013
0001193125-14-285190,9,8,1,Liabilities,us-gaap/2013,LongTermDebtNoncurrent,us-gaap/2013
0001193125-14-285190,4,25,1,Liabilities,us-gaap/2013,LongTermDebtNoncurrent,us-gaap/2013
0001047469-14-006866,3,1,1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,OperatingIncomeLoss,us-gaap/2013
0001193125-14-285190,2,1,1,OtherNonoperatingIncomeExpense,us-gaap/2013,OtherNonoperatingIncome,us-gaap/2013
0001193125-14-285190,1,19,1,OtherNonoperatingIncomeExpense,us-gaap/2013,OtherNonoperatingIncome,us-gaap/2013
0001047469-14-006866,9,15,1,Assets,us-gaap/2013,PropertyPlantAndEquipmentNet,us-gaap/2013
0001193125-14-285190,9,29,1,Assets,us-gaap/2013,PropertyPlantAndEquipmentNet,us-gaap/2013
0001193125-14-285190,4,11,1,Assets,us-gaap/2013,PropertyPlantAndEquipmentNet,us-gaap/2013
0001193125-14-285190,1,14,1,CostsAndExpenses,us-gaap/2013,ResearchAndDevelopmentExpense,us-gaap/2013
0001047469-14-006866,7,5,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,ShareBasedCompensation,us-gaap/2013
0001193125-14-285190,4,6,1,AssetsCurrent,us-gaap/2013,ShortTermInvestments,us-gaap/2013
0001193125-14-285190,9,24,1,AssetsCurrent,us-gaap/2013,ShortTermInvestments,us-gaap/2013
0001193125-14-285190,9,4,1,LiabilitiesCurrent,us-gaap/2013,AccountsPayableCurrent,us-gaap/2013
0001193125-14-285190,4,20,1,LiabilitiesCurrent,us-gaap/2013,AccountsPayableCurrent,us-gaap/2013
0001047469-14-006866,12,2,-1,PropertyPlantAndEquipmentNet,us-gaap/2013,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,us-gaap/2013
0001193125-14-285190,9,27,1,AssetsCurrent,us-gaap/2013,DeferredTaxAssetsNetCurrent,us-gaap/2013
0001193125-14-285190,4,9,1,AssetsCurrent,us-gaap/2013,DeferredTaxAssetsNetCurrent,us-gaap/2013
0001193125-14-285190,4,27,1,Liabilities,us-gaap/2013,DeferredTaxLiabilitiesNoncurrent,us-gaap/2013
0001193125-14-285190,9,10,1,Liabilities,us-gaap/2013,DeferredTaxLiabilitiesNoncurrent,us-gaap/2013
0001047469-14-006866,9,26,1,LiabilitiesAndStockholdersEquity,us-gaap/2013,DeferredTaxLiabilitiesNoncurrent,us-gaap/2013
0001047469-14-006866,7,3,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,DepreciationDepletionAndAmortization,us-gaap/2013
0001047469-14-006866,3,12,-1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,DepreciationDepletionAndAmortization,us-gaap/2013
0001047469-14-006866,4,5,-1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,DepreciationDepletionAndAmortization,us-gaap/2013
0001193125-14-285190,4,22,1,LiabilitiesCurrent,us-gaap/2013,EmployeeRelatedLiabilitiesCurrent,us-gaap/2013
0001193125-14-285190,9,5,1,LiabilitiesCurrent,us-gaap/2013,EmployeeRelatedLiabilitiesCurrent,us-gaap/2013
0001193125-14-285190,1,25,1,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2013,IncomeLossFromContinuingOperations,us-gaap/2013
0001193125-14-285190,1,26,1,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2013,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,us-gaap/2013
0001193125-14-285190,16,3,1,IncreaseDecreaseInOperatingCapital,us-gaap/2013,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,us-gaap/2013
0001047469-14-006866,9,13,1,Assets,us-gaap/2013,OtherAssetsNoncurrent,us-gaap/2013
0001193125-14-285190,4,17,1,Assets,us-gaap/2013,OtherAssetsNoncurrent,us-gaap/2013
0001193125-14-285190,9,33,1,Assets,us-gaap/2013,OtherAssetsNoncurrent,us-gaap/2013
0001193125-14-285190,9,7,1,LiabilitiesCurrent,us-gaap/2013,OtherLiabilitiesCurrent,us-gaap/2013
0001193125-14-285190,4,24,1,LiabilitiesCurrent,us-gaap/2013,OtherLiabilitiesCurrent,us-gaap/2013
0001047469-14-006866,9,25,1,LiabilitiesAndStockholdersEquity,us-gaap/2013,OtherLiabilitiesNoncurrent,us-gaap/2013
0001193125-14-285190,4,30,1,Liabilities,us-gaap/2013,OtherLiabilitiesNoncurrent,us-gaap/2013
0001193125-14-285190,9,12,1,Liabilities,us-gaap/2013,OtherLiabilitiesNoncurrent,us-gaap/2013
0001193125-14-285190,1,18,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2013,OtherNonoperatingIncomeExpense,us-gaap/2013
0001193125-14-285190,6,16,-1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013,PaymentsToAcquireProductiveAssets,us-gaap/2013
0001193125-14-285190,4,28,1,Liabilities,us-gaap/2013,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,us-gaap/2013
0001193125-14-285190,9,11,1,Liabilities,us-gaap/2013,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,us-gaap/2013
0001047469-14-006866,12,1,1,PropertyPlantAndEquipmentNet,us-gaap/2013,PropertyPlantAndEquipmentGross,us-gaap/2013
0001193125-14-285190,4,23,1,LiabilitiesCurrent,us-gaap/2013,TaxesPayableCurrent,us-gaap/2013
0001193125-14-285190,9,6,1,LiabilitiesCurrent,us-gaap/2013,TaxesPayableCurrent,us-gaap/2013
0001193125-14-285190,1,9,-1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2013,CostsAndExpenses,us-gaap/2013
0001193125-14-285190,15,2,1,OtherLiabilitiesCurrent,us-gaap/2013,DeferredTaxLiabilitiesCurrent,us-gaap/2013
0001047469-14-006866,9,11,1,AssetsCurrent,us-gaap/2013,DerivativeInstrumentsAndHedges,us-gaap/2013
0001193125-14-285190,15,8,1,OtherLiabilitiesCurrent,us-gaap/2013,DerivativeLiabilitiesCurrent,us-gaap/2013
0001047469-14-006866,7,16,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,IncreaseDecreaseInInterestPayableNet,us-gaap/2013
0001193125-14-285190,6,22,1,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2013,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013
0001047469-14-006866,7,26,1,NetCashProvidedByUsedInContinuingOperations,us-gaap/2013,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013
0001047469-14-006866,7,18,1,NetCashProvidedByUsedInContinuingOperations,us-gaap/2013,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013
0001193125-14-285190,6,15,1,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2013,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013
0001193125-14-285190,6,2,1,NetCashProvidedByUsedInOperatingActivities,us-gaap/2013,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013
0001047469-14-006866,7,1,1,NetCashProvidedByUsedInContinuingOperations,us-gaap/2013,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013
0001193125-14-285190,4,10,1,AssetsCurrent,us-gaap/2013,OtherAssetsCurrent,us-gaap/2013
0001193125-14-285190,9,28,1,AssetsCurrent,us-gaap/2013,OtherAssetsCurrent,us-gaap/2013
0001047469-14-006866,9,12,1,AssetsCurrent,us-gaap/2013,OtherAssetsCurrent,us-gaap/2013
0001193125-14-285190,10,5,-1,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,us-gaap/2013
0001193125-14-285190,10,3,1,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2013
0001193125-14-285190,5,8,-1,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2013
0001193125-14-285190,5,7,1,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2013,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2013
0001193125-14-285190,19,6,1,OtherGeneralExpense,us-gaap/2013,OtherCostAndExpenseOperating,us-gaap/2013
0001193125-14-285190,3,5,-1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,RepaymentsOfLongTermDebt,us-gaap/2013
0001193125-14-285190,6,24,-1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,RepaymentsOfLongTermDebt,us-gaap/2013
0001193125-14-285190,15,3,1,OtherLiabilitiesCurrent,us-gaap/2013,AccruedLiabilitiesCurrent,us-gaap/2013
0001047469-14-006866,7,27,-1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,PaymentsOfDividendsCommonStock,us-gaap/2013
0001193125-14-285190,3,11,-1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,PaymentsOfDividendsCommonStock,us-gaap/2013
0001193125-14-285190,6,29,-1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,PaymentsOfDividendsCommonStock,us-gaap/2013
0001193125-14-285190,6,17,-1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013,PaymentsToAcquireBusinessesNetOfCashAcquired,us-gaap/2013
0001193125-14-285190,4,15,1,Assets,us-gaap/2013,DeferredTaxAssetsNetNoncurrent,us-gaap/2013
0001193125-14-285190,9,32,1,Assets,us-gaap/2013,DeferredTaxAssetsNetNoncurrent,us-gaap/2013
0001193125-14-285190,9,3,1,LiabilitiesCurrent,us-gaap/2013,LongTermDebtCurrent,us-gaap/2013
0001193125-14-285190,4,19,1,LiabilitiesCurrent,us-gaap/2013,LongTermDebtCurrent,us-gaap/2013
0001193125-14-285190,3,4,1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,ProceedsFromIssuanceOfLongTermDebt,us-gaap/2013
0001193125-14-285190,6,23,1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,ProceedsFromIssuanceOfLongTermDebt,us-gaap/2013
0001047469-14-006866,9,9,1,AssetsCurrent,us-gaap/2013,IncomeTaxesReceivable,us-gaap/2013
0001193125-14-285190,5,3,1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2013
0001047469-14-006866,11,1,1,AssetsFairValueDisclosure,us-gaap/2013,AvailableForSaleSecurities,us-gaap/2013
0001193125-14-285190,3,2,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,us-gaap/2013
0001193125-14-285190,1,22,1,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013,IncomeLossFromEquityMethodInvestments,us-gaap/2013
0001193125-14-285190,15,5,1,OtherLiabilitiesCurrent,us-gaap/2013,InterestPayableCurrent,us-gaap/2013
0001047469-14-006866,9,20,1,LiabilitiesCurrent,us-gaap/2013,InterestPayableCurrent,us-gaap/2013
0001193125-14-285190,4,13,1,Assets,us-gaap/2013,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,us-gaap/2013
0001047469-14-006866,4,9,1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,OtherOperatingIncomeExpenseNet,us-gaap/2013
0001047469-14-006866,3,5,1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,OtherOperatingIncomeExpenseNet,us-gaap/2013
0001047469-14-006866,1,1,1,BusinessCombinationConsiderationTransferred1,us-gaap/2013,PaymentsToAcquireBusinessesGross,us-gaap/2013
0001047469-14-006866,9,4,1,AssetsCurrent,us-gaap/2013,RestrictedCashAndCashEquivalentsAtCarryingValue,us-gaap/2013
0001047469-14-006866,9,21,1,LiabilitiesCurrent,us-gaap/2013,AccruedIncomeTaxesCurrent,us-gaap/2013
0001193125-14-285190,15,13,1,OtherLiabilitiesNoncurrent,us-gaap/2013,AccruedIncomeTaxesNoncurrent,us-gaap/2013
0001193125-14-285190,9,16,1,StockholdersEquity,us-gaap/2013,AdditionalPaidInCapital,us-gaap/2013
0001047469-14-006866,9,24,1,LiabilitiesAndStockholdersEquity,us-gaap/2013,LongTermDebt,us-gaap/2013
0001193125-14-285190,4,12,1,Assets,us-gaap/2013,MarketableSecuritiesNoncurrent,us-gaap/2013
0001193125-14-285190,9,30,1,Assets,us-gaap/2013,MarketableSecuritiesNoncurrent,us-gaap/2013
0001193125-14-285190,6,19,-1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013,PaymentsToAcquireMarketableSecurities,us-gaap/2013
0001193125-14-285190,1,16,1,CostsAndExpenses,us-gaap/2013,AssetImpairmentCharges,us-gaap/2013
0001193125-14-285190,6,8,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,AssetImpairmentCharges,us-gaap/2013
0001047469-14-006866,7,15,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,us-gaap/2013
0001193125-14-285190,18,5,1,OtherNonoperatingIncome,us-gaap/2013,InvestmentIncomeInterest,us-gaap/2013
0001047469-14-006866,7,30,1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,ProceedsFromLinesOfCredit,us-gaap/2013
0001047469-14-006866,7,31,-1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,RepaymentsOfLinesOfCredit,us-gaap/2013
0001193125-14-285190,6,27,-1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,PaymentsToMinorityShareholders,us-gaap/2013
0001193125-14-285190,3,9,-1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,PaymentsToMinorityShareholders,us-gaap/2013
0001193125-14-285190,3,8,1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,ProceedsFromMinorityShareholders,us-gaap/2013
0001193125-14-285190,6,26,1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,ProceedsFromMinorityShareholders,us-gaap/2013
0001047469-14-006866,7,14,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,IncreaseDecreaseInOtherCurrentAssets,us-gaap/2013
0001047469-14-006866,5,1,1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossBeforeTax,us-gaap/2013
